AWA4634-584	median	281	P639/P639	-nan
AWA4634-584	median	301	P642/P642	-nan
AWA4634-584	median	301	P641/P642	-nan
AWA4634-584	median	301	P641/P641	-nan
AWA4634-584	median	301	P640/P642	-nan
AWA4634-584	median	301	P640/P641	-nan
AWA4634-584	median	301	P640/P640	-nan
AWA4634-584	median	301	P639/P642	-nan
AWA4634-584	median	301	P639/P641	-nan
AWA4634-584	median	301	P639/P640	-nan
AWA4634-584	median	301	P639/P639	-nan
AWA4634-584	median	321	P642/P642	-nan
AWA4634-584	median	321	P641/P642	-nan
AWA4634-584	median	321	P641/P641	-nan
AWA4634-584	median	321	P640/P642	-nan
AWA4634-584	median	321	P640/P641	-nan
AWA4634-584	median	321	P640/P640	-nan
AWA4634-584	median	321	P639/P642	-nan
AWA4634-584	median	321	P639/P641	-nan
AWA4634-584	median	321	P639/P640	-nan
AWA4634-584	median	321	P639/P639	-nan
AWA4634-584	median	341	P642/P642	-nan
AWA4634-584	median	341	P641/P642	-nan
AWA4634-584	median	341	P641/P641	-nan
AWA4634-584	median	341	P640/P642	-nan
AWA4634-584	median	341	P640/P641	-nan
AWA4634-584	median	341	P640/P640	-nan
AWA4634-584	median	341	P639/P642	-nan
AWA4634-584	median	341	P639/P641	-nan
AWA4634-584	median	341	P639/P640	-nan
AWA4634-584	median	341	P639/P639	-nan
AWA4634-584	median	361	P642/P642	-nan
AWA4634-584	median	361	P641/P642	-nan
AWA4634-584	median	361	P641/P641	-nan
AWA4634-584	median	361	P640/P642	-nan
AWA4634-584	median	361	P640/P641	-nan
AWA4634-584	median	361	P640/P640	-nan
AWA4634-584	median	361	P639/P642	-nan
AWA4634-584	median	361	P639/P641	-nan
AWA4634-584	median	361	P639/P640	-nan
AWA4634-584	median	361	P639/P639	-nan
AWA4634-584	median	381	P642/P642	-nan
AWA4634-584	median	381	P641/P642	-nan
AWA4634-584	median	381	P641/P641	-nan
AWA4634-584	median	381	P640/P642	-nan
AWA4634-584	median	381	P640/P641	-nan
AWA4634-584	median	381	P640/P640	-nan
AWA4634-584	median	381	P639/P642	-nan
AWA4634-584	median	381	P639/P641	-nan
AWA4634-584	median	381	P639/P640	-nan
AWA4634-584	median	381	P639/P639	-nan
AWA4634-584	median	401	P642/P642	-nan
AWA4634-584	median	401	P641/P642	-nan
AWA4634-584	median	401	P641/P641	-nan
AWA4634-584	median	401	P640/P642	-nan
AWA4634-584	median	401	P640/P641	-nan
AWA4634-584	median	401	P640/P640	-nan
AWA4634-584	median	401	P639/P642	-nan
AWA4634-584	median	401	P639/P641	-nan
AWA4634-584	median	401	P639/P640	-nan
AWA4634-584	median	401	P639/P639	-nan
AWA4634-584	median	421	P642/P642	-nan
AWA4634-584	median	421	P641/P642	-nan
AWA4634-584	median	421	P641/P641	-nan
AWA4634-584	median	421	P640/P642	-nan
AWA4634-584	median	421	P640/P641	-nan
AWA4634-584	median	421	P640/P640	-nan
AWA4634-584	median	421	P639/P642	-nan
AWA4634-584	median	421	P639/P641	-nan
AWA4634-584	median	421	P639/P640	-nan
AWA4634-584	median	421	P639/P639	-nan
AWA4634-584	median	441	P642/P642	-nan
AWA4634-584	median	441	P641/P642	-nan
AWA4634-584	median	441	P641/P641	-nan
AWA4634-584	median	441	P640/P642	-nan
AWA4634-584	median	441	P640/P641	-nan
AWA4634-584	median	441	P640/P640	-nan
AWA4634-584	median	441	P639/P642	-nan
AWA4634-584	median	441	P639/P641	-nan
AWA4634-584	median	441	P639/P640	-nan
AWA4634-584	median	441	P639/P639	-nan
AWA4634-584	median	461	P642/P642	-nan
AWA4634-584	median	461	P641/P642	-nan
AWA4634-584	median	461	P641/P641	-nan
AWA4634-584	median	461	P640/P642	-nan
AWA4634-584	median	461	P640/P641	-nan
AWA4634-584	median	461	P640/P640	-nan
AWA4634-584	median	461	P639/P642	-nan
AWA4634-584	median	461	P639/P641	-nan
AWA4634-584	median	461	P639/P640	-nan
AWA4634-584	median	461	P639/P639	-nan
AWA4634-584	median	481	P642/P642	-nan
