HG002,150,mean,51,L24/L7,-12691.470646
HG002,150,mean,51,L24/L8,-12466.273546
HG002,150,mean,51,L24/L9,-14400.747796
HG002,150,mean,51,L3/L3,-6899.252960
HG002,150,mean,51,L3/L32,-8107.257177
HG002,150,mean,51,L3/L33,-8067.531427
HG002,150,mean,51,L3/L34,-7958.163747
HG002,150,mean,51,L3/L35,-7833.862966
HG002,150,mean,51,L3/L36,-7349.533025
HG002,150,mean,51,L3/L37,-7468.556624
HG002,150,mean,51,L3/L38,-7972.319310
HG002,150,mean,51,L3/L4,-12655.870639
HG002,150,mean,51,L3/L5,-5382.886199
HG002,150,mean,51,L3/L6,-10506.659952
HG002,150,mean,51,L3/L7,-6957.143700
HG002,150,mean,51,L3/L8,-9907.835568
HG002,150,mean,51,L3/L9,-7904.145945
HG002,150,mean,51,L32/L32,-9466.965889
HG002,150,mean,51,L32/L33,-9431.420575
HG002,150,mean,51,L32/L34,-9266.872459
HG002,150,mean,51,L32/L35,-9142.571678
HG002,150,mean,51,L32/L36,-8679.152219
HG002,150,mean,51,L32/L37,-8777.265336
HG002,150,mean,51,L32/L38,-9281.028022
HG002,150,mean,51,L32/L4,-14054.662593
HG002,150,mean,51,L32/L5,-6691.594911
HG002,150,mean,51,L32/L6,-11815.368665
HG002,150,mean,51,L32/L7,-8265.852413
HG002,150,mean,51,L32/L8,-11216.544281
HG002,150,mean,51,L32/L9,-9212.854657
HG002,150,mean,51,L33/L33,-10066.435045
HG002,150,mean,51,L33/L34,-9652.103796
HG002,150,mean,51,L33/L35,-9527.803016
