Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,NumReadsYesMapRef,NumReadsYesMapGraph,NumReadsSpurious,TotalZnfReads,NumReadsNoMapGraph,NumReadsNoMapRef,PropReadsDiff,PropReadsDiffTotal,PropReadsNoMapRef,PropReadsNoMapGraph,PropReadsYesMapRef,PropReadsYesMapGraph,PropReadsSpuriousTotal
mg,none,L13,allele-msa,nopath,100,0,-0.0124220776480518,-0.0258628056816518,14218,6829,35718,14218,11688,94456,68550,47050,0.480306653537769,0.0722982129245363,0.498115524688744,0.725734733632591,0.37814432116541,0.150525112221563,0.123740154145846
mg,none,L13,allele-msa,path,100,0,-0.0172901417128774,-0.027933406330878,8115,5023,35718,8115,11688,94456,74653,47050,0.618977202711029,0.0531781993732532,0.498115524688744,0.790346828152791,0.37814432116541,0.0859130177013636,0.123740154145846
mg,none,L13,allele-msa-dag,nopath,100,0,-0.0196213281818691,-0.0248065482089764,35718,28252,35718,35718,11688,94456,47050,47050,0.790973738731172,0.299102227492166,0.498115524688744,0.498115524688744,0.37814432116541,0.37814432116541,0.123740154145846
mg,none,L13,allele-msa-dag,path,100,0,-0.0196213281818691,-0.0248065482089764,35718,28252,35718,35718,11688,94456,47050,47050,0.790973738731172,0.299102227492166,0.498115524688744,0.498115524688744,0.37814432116541,0.37814432116541,0.123740154145846
mg,none,L13,stacked,nopath,100,0,0.00196169438378409,0.00539564146003388,35718,12986,35718,35718,11688,94456,47050,47050,0.363570188700375,0.137482002202084,0.498115524688744,0.498115524688744,0.37814432116541,0.37814432116541,0.123740154145846
mg,none,L13,stacked,path,100,0,0.00196169438378409,0.00539564146003388,35718,12986,35718,35718,11688,94456,47050,47050,0.363570188700375,0.137482002202084,0.498115524688744,0.498115524688744,0.37814432116541,0.37814432116541,0.123740154145846
mg,none,L13,znf-loop,nopath,100,0,-0.0135394227000392,-0.0142336090181304,35718,33976,35718,35718,11688,94456,47050,47050,0.951229072176494,0.359701871770983,0.498115524688744,0.498115524688744,0.37814432116541,0.37814432116541,0.123740154145846
mg,none,L13,znf-loop,path,100,0,-0.0135394227000392,-0.0142336090181304,35718,33976,35718,35718,11688,94456,47050,47050,0.951229072176494,0.359701871770983,0.498115524688744,0.498115524688744,0.37814432116541,0.37814432116541,0.123740154145846
mg,none,L13,znf-msa,nopath,100,0,-1.49899106370712e-06,-0.0026,3469,2,35718,3469,11688,94456,79299,47050,0.000576535024502739,2.11738799017532e-05,0.498115524688744,0.839533751164563,0.37814432116541,0.0367260946895909,0.123740154145846
mg,none,L13,znf-msa,path,100,0,-1.49899106370712e-06,-0.0026,3469,2,35718,3469,11688,94456,79299,47050,0.000576535024502739,2.11738799017532e-05,0.498115524688744,0.839533751164563,0.37814432116541,0.0367260946895909,0.123740154145846
vg,fixedfrag,L13,allele-msa-dag,nopath,100,0,0.00153487398378712,0.00743995940917804,85981,17738,94456,85981,0,94456,8475,0,0.206301392168037,0.187791140848649,0,0.0897243160836792,1,0.910275683916321,0
vg,fixedfrag,L13,allele-msa-dag,path,100,0,0.00180223690899847,0.0099953007518797,94416,17024,94416,94416,40,94456,0,0,0.180308422301305,0.180232065723723,0,0,0.999576522401965,0.999576522401965,0.000423477598035064
vg,fixedfrag,L13,stacked,nopath,100,0,0.00180253239603625,0.01,94456,17026,94456,94456,0,94456,0,0,0.180253239603625,0.180253239603625,0,0,1,1,0
vg,fixedfrag,L13,stacked,path,100,0,0.00174250127097102,0.00961599158337717,94416,17109,94416,94416,40,94456,0,0,0.18120869344179,0.181131955619548,0,0,0.999576522401965,0.999576522401965,0.000423477598035064
vg,fixedfrag,L13,znf-loop,nopath,100,0,0.00190360125669436,0.01,89441,17026,94456,89441,0,94456,5015,0,0.190360125669436,0.180253239603625,0,0.0530935038536461,1,0.946906496146354,0
vg,fixedfrag,L13,znf-loop,path,100,0,0.00179789442467378,0.00997004581228709,94416,17026,94416,94416,40,94456,0,0,0.180329605151669,0.180253239603625,0,0,0.999576522401965,0.999576522401965,0.000423477598035064
vg,fixedfrag,L13,znf-msa,nopath,100,0,0.00194454319232137,0.01,87203,16957,94456,87203,0,94456,7253,0,0.194454319232137,0.179522740747014,0,0.076787075463708,1,0.923212924536292,0
vg,fixedfrag,L13,znf-msa,path,100,0,0.00180259243518912,0.0100053075426078,94120,16957,94416,94120,40,94456,296,0,0.180163620909477,0.179522740747014,0,0.00313373422545947,0.999576522401965,0.996442788176505,0.000423477598035064
vg,frag,L13,allele-msa-dag,nopath,100,0,0.00153487398378712,0.00743995940917804,85981,17738,94456,85981,0,94456,8475,0,0.206301392168037,0.187791140848649,0,0.0897243160836792,1,0.910275683916321,0
vg,frag,L13,allele-msa-dag,path,100,0,0.00175541320345174,0.00970553799320923,94445,17082,94453,94445,3,94456,8,0,0.18086717136958,0.180846108240874,0,8.46955196070128e-05,0.999968239180147,0.99988354366054,3.17608198526298e-05
vg,frag,L13,stacked,nopath,100,0,0.00180253239603625,0.01,94456,17026,94456,94456,0,94456,0,0,0.180253239603625,0.180253239603625,0,0,1,1,0
vg,frag,L13,stacked,path,100,0,0.00178734397001683,0.00989682260522922,94453,17058,94453,94453,3,94456,0,0,0.180597757614898,0.180592021682053,0,0,0.999968239180147,0.999968239180147,3.17608198526298e-05
vg,frag,L13,znf-loop,nopath,100,0,0.00190360125669436,0.01,89441,17026,94456,89441,0,94456,5015,0,0.190360125669436,0.180253239603625,0,0.0530935038536461,1,0.946906496146354,0
vg,frag,L13,znf-loop,path,100,0,0.00176674254857324,0.00975390191149822,94445,17107,94453,94445,3,94456,8,0,0.181131875694849,0.181110781739646,0,8.46955196070128e-05,0.999968239180147,0.99988354366054,3.17608198526298e-05
vg,frag,L13,znf-msa,nopath,100,0,0.00194454319232137,0.01,87203,16957,94456,87203,0,94456,7253,0,0.194454319232137,0.179522740747014,0,0.076787075463708,1,0.923212924536292,0
vg,frag,L13,znf-msa,path,100,0,0.00180234164169907,0.01,94122,16964,94453,94122,3,94456,331,0,0.180234164169907,0.179596849326671,0,0.00350427712374015,0.999968239180147,0.996463962056407,3.17608198526298e-05
vg,none,L13,allele-msa-dag,nopath,100,0,0.001626173224317,0.00805507546952414,85981,17358,94456,85981,0,94456,8475,0,0.201881811097801,0.183768103667316,0,0.0897243160836792,1,0.910275683916321,0
vg,none,L13,allele-msa-dag,path,100,0,0.00176965102490259,0.00979890953860585,94448,17057,94455,94448,1,94456,7,0,0.180596730476029,0.180581434742102,0,7.41085796561362e-05,0.999989413060049,0.999915304480393,1.05869399508766e-05
vg,none,L13,stacked,nopath,100,0,0.00180253239603625,0.01,94456,17026,94456,94456,0,94456,0,0,0.180253239603625,0.180253239603625,0,0,1,1,0
vg,none,L13,stacked,path,100,0,0.00178105976390874,0.00986454790664947,94455,17054,94455,94455,1,94456,0,0,0.180551585411042,0.18054967392225,0,0,0.999989413060049,0.999989413060049,1.05869399508766e-05
vg,none,L13,znf-loop,nopath,100,0,0.00190360125669436,0.01,89441,17026,94456,89441,0,94456,5015,0,0.190360125669436,0.180253239603625,0,0.0530935038536461,1,0.946906496146354,0
vg,none,L13,znf-loop,path,100,0,0.00177526257834999,0.00980411647760496,94448,17102,94455,94448,1,94456,7,0,0.181073183127223,0.181057847039892,0,7.41085796561362e-05,0.999989413060049,0.999915304480393,1.05869399508766e-05
vg,none,L13,znf-msa,nopath,100,0,0.00194454319232137,0.01,87203,16957,94456,87203,0,94456,7253,0,0.194454319232137,0.179522740747014,0,0.076787075463708,1,0.923212924536292,0
vg,none,L13,znf-msa,path,100,0,0.00180210812648759,0.01,94112,16960,94455,94112,1,94456,343,0,0.180210812648759,0.179554501566867,0,0.00363132040315067,0.999989413060049,0.996358092656898,1.05869399508766e-05
vg,fixedfrag,L13,allele-msa,nopath,100,0,0,0,0,0,94456,0,0,94456,94456,0,NA,0,0,1,1,0,0
vg,fixedfrag,L13,allele-msa,path,100,0,0,0,0,0,94416,0,40,94456,94416,0,NA,0,0,0.999576522401965,0.999576522401965,0,0.000423477598035064
vg,frag,L13,allele-msa,nopath,100,0,0,0,0,0,94456,0,0,94456,94456,0,NA,0,0,1,1,0,0
vg,frag,L13,allele-msa,path,100,0,0,0,0,0,94453,0,3,94456,94453,0,NA,0,0,0.999968239180147,0.999968239180147,0,3.17608198526298e-05
vg,none,L13,allele-msa,nopath,100,0,0,0,0,0,94456,0,0,94456,94456,0,NA,0,0,1,1,0,0
vg,none,L13,allele-msa,path,100,0,0,0,0,0,94455,0,1,94456,94455,0,NA,0,0,0.999989413060049,0.999989413060049,0,1.05869399508766e-05
ga,none,L14,allele-msa,nopath,100,0,-0.0415894107686786,-0.0555347130663301,83585,62596,83585,83585,20417,104002,0,0,0.748890351139558,0.60187304090306,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,allele-msa,path,100,0,-0.043834252319196,-0.0584790190429828,83585,62653,83585,83585,20417,104002,0,0,0.749572291679129,0.602421107286398,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,allele-msa-dag,nopath,100,0,-0.0424970513441407,-0.0610077637503435,83585,58224,83585,83585,20417,104002,0,0,0.69658431536759,0.559835387781004,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,allele-msa-dag,path,100,0,-0.0424970513441407,-0.0610077637503435,83585,58224,83585,83585,20417,104002,0,0,0.69658431536759,0.559835387781004,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,stacked,nopath,100,0,0.00313209363641802,0.00440511604576813,83585,59430,83585,83585,20417,104002,0,0,0.711012741520608,0.571431318628488,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,stacked,path,100,0,0.00313209363641802,0.00440511604576813,83585,59430,83585,83585,20417,104002,0,0,0.711012741520608,0.571431318628488,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,znf-loop,nopath,100,0,0.0225860152156487,0.037400243314777,83585,50477,83585,83585,20417,104002,0,0,0.603900221331579,0.485346435645468,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,znf-loop,path,100,0,0.0225860152156487,0.037400243314777,83585,50477,83585,83585,20417,104002,0,0,0.603900221331579,0.485346435645468,0,0,0.803686467567931,0.803686467567931,0.196313532432069
ga,none,L14,znf-msa,nopath,100,0,0,0,6162,0,83585,6162,20417,104002,77423,0,0,0,0,0.744437606969097,0.803686467567931,0.0592488605988346,0.196313532432069
ga,none,L14,znf-msa,path,100,0,0,0,6162,0,83585,6162,20417,104002,77423,0,0,0,0,0.744437606969097,0.803686467567931,0.0592488605988346,0.196313532432069
mg,none,L14,allele-msa,nopath,100,0,-0.0172408564535585,-0.0265268559762435,8290,5388,40254,8290,11788,104002,83924,51960,0.649939686369119,0.0518066960250764,0.499605776811984,0.806946020268841,0.387050249033672,0.0797100055768158,0.113343974154343
mg,none,L14,allele-msa,path,100,0,-0.0186519223859145,-0.028190604634323,8349,5524,40254,8349,11788,104002,83865,51960,0.661636124086717,0.0531143631853234,0.499605776811984,0.806378723486087,0.387050249033672,0.08027730235957,0.113343974154343
mg,none,L14,allele-msa-dag,nopath,100,0,-0.0162031550443445,-0.0205237924415495,40253,31779,40254,40253,11788,104002,51961,51960,0.789481529327007,0.305561431510932,0.499605776811984,0.499615392011692,0.387050249033672,0.387040633833965,0.113343974154343
mg,none,L14,allele-msa-dag,path,100,0,-0.0162031550443445,-0.0205237924415495,40253,31779,40254,40253,11788,104002,51961,51960,0.789481529327007,0.305561431510932,0.499605776811984,0.499615392011692,0.387050249033672,0.387040633833965,0.113343974154343
mg,none,L14,stacked,nopath,100,0,0.00344225418591941,0.00690543705770956,40254,20066,40254,40254,11788,104002,51960,51960,0.498484622646197,0.192938597334667,0.499605776811984,0.499605776811984,0.387050249033672,0.387050249033672,0.113343974154343
mg,none,L14,stacked,path,100,0,0.00344225418591941,0.00690543705770956,40254,20066,40254,40254,11788,104002,51960,51960,0.498484622646197,0.192938597334667,0.499605776811984,0.499605776811984,0.387050249033672,0.387050249033672,0.113343974154343
mg,none,L14,znf-loop,nopath,100,0,-0.0133319496199135,-0.0138519035696771,40254,38743,40254,40254,11788,104002,51960,51960,0.96246335767874,0.372521682275341,0.499605776811984,0.499605776811984,0.387050249033672,0.387050249033672,0.113343974154343
mg,none,L14,znf-loop,path,100,0,-0.0133319496199135,-0.0138519035696771,40254,38743,40254,40254,11788,104002,51960,51960,0.96246335767874,0.372521682275341,0.499605776811984,0.499605776811984,0.387050249033672,0.387050249033672,0.113343974154343
mg,none,L14,znf-msa,nopath,100,0,-2.94784580498866e-06,-0.0026,3528,4,40254,3528,11788,104002,88686,51960,0.00113378684807256,3.84607988307917e-05,0.499605776811984,0.852733601276899,0.387050249033672,0.0339224245687583,0.113343974154343
mg,none,L14,znf-msa,path,100,0,-2.94784580498866e-06,-0.0026,3528,4,40254,3528,11788,104002,88686,51960,0.00113378684807256,3.84607988307917e-05,0.499605776811984,0.852733601276899,0.387050249033672,0.0339224245687583,0.113343974154343
vg,fixedfrag,L14,allele-msa-dag,nopath,100,0,0.00781550449299344,0.0239210155148096,95482,31196,104002,95482,0,104002,8520,0,0.326721266835634,0.299955770081345,0,0.0819215015095864,1,0.918078498490414,0
vg,fixedfrag,L14,allele-msa-dag,path,100,0,0.00761962481962482,0.0259913368773381,103950,30474,103950,103950,52,104002,0,0,0.293160173160173,0.293013595892387,0,0,0.9995000096152,0.9995000096152,0.000499990384800292
vg,fixedfrag,L14,stacked,nopath,100,0,0.00755485471433242,0.0257841367768188,104002,30473,104002,104002,0,104002,0,0,0.293003980692679,0.293003980692679,0,0,1,1,0
vg,fixedfrag,L14,stacked,path,100,0,0.00757412217412217,0.0257819765538018,103950,30538,103950,103950,52,104002,0,0,0.293775853775854,0.293628968673679,0,0,0.9995000096152,0.9995000096152,0.000499990384800292
vg,fixedfrag,L14,znf-loop,nopath,100,0,0.0079467599850313,0.0257841367768188,98873,30473,104002,98873,0,104002,5129,0,0.308203452914345,0.293003980692679,0,0.0493163593007827,1,0.950683640699217,0
vg,fixedfrag,L14,znf-loop,path,100,0,0.00761568061568062,0.0259744733906424,103950,30478,103950,103950,52,104002,0,0,0.293198653198653,0.293052056691217,0,0,0.9995000096152,0.9995000096152,0.000499990384800292
vg,fixedfrag,L14,znf-msa,nopath,100,0,0.0080951887828014,0.0257789209866772,96566,30324,104002,96566,0,104002,7436,0,0.314023569372243,0.291571315936232,0,0.0714986250264418,1,0.928501374973558,0
vg,fixedfrag,L14,znf-msa,path,100,0,0.00761723199289562,0.0259984186077159,103598,30353,103950,103598,52,104002,352,0,0.292988281627058,0.291850156727755,0,0.00338455029710967,0.9995000096152,0.99611545931809,0.000499990384800292
vg,frag,L14,allele-msa-dag,nopath,100,0,0.00781550449299344,0.0239210155148096,95482,31196,104002,95482,0,104002,8520,0,0.326721266835634,0.299955770081345,0,0.0819215015095864,1,0.918078498490414,0
vg,frag,L14,allele-msa-dag,path,100,0,0.00798765242143324,0.0270278537029806,103988,30732,103996,103988,6,104002,8,0,0.295534100088472,0.295494317416973,0,7.69215976615834e-05,0.999942308801754,0.999865387204092,5.76911982461876e-05
vg,frag,L14,stacked,nopath,100,0,0.00755485471433242,0.0257841367768188,104002,30473,104002,104002,0,104002,0,0,0.293003980692679,0.293003980692679,0,0,1,1,0
vg,frag,L14,stacked,path,100,0,0.00800192316938314,0.0271291647649475,103995,30674,103996,103995,6,104002,1,0,0.294956488292706,0.294936635833926,0,9.61519970769793e-06,0.999942308801754,0.999932693602046,5.76911982461876e-05
vg,frag,L14,znf-loop,nopath,100,0,0.0079467599850313,0.0257841367768188,98873,30473,104002,98873,0,104002,5129,0,0.308203452914345,0.293003980692679,0,0.0493163593007827,1,0.950683640699217,0
vg,frag,L14,znf-loop,path,100,0,0.00796457283532715,0.026996316698719,103988,30679,103996,103988,6,104002,8,0,0.295024425895296,0.294984711832465,0,7.69215976615834e-05,0.999942308801754,0.999865387204092,5.76911982461876e-05
vg,frag,L14,znf-msa,nopath,100,0,0.0080951887828014,0.0257789209866772,96566,30324,104002,96566,0,104002,7436,0,0.314023569372243,0.291571315936232,0,0.0714986250264418,1,0.928501374973558,0
vg,frag,L14,znf-msa,path,100,0,0.00803268245128037,0.0272364588447063,103603,30555,103996,103603,6,104002,393,0,0.294923892165285,0.29379242706871,0,0.00377877348512529,0.999942308801754,0.996163535316628,5.76911982461876e-05
vg,none,L14,allele-msa-dag,nopath,100,0,0.00789876625960914,0.0244723862677656,95482,30818,104002,95482,0,104002,8520,0,0.322762405479567,0.296321224591835,0,0.0819215015095864,1,0.918078498490414,0
vg,none,L14,allele-msa-dag,path,100,0,0.0079694591891684,0.026973474369406,103992,30725,103998,103992,4,104002,6,0,0.295455419647665,0.295427011019019,0,5.76911982461876e-05,0.999961539201169,0.999903848002923,3.84607988307917e-05
vg,none,L14,stacked,nopath,100,0,0.00755456625834119,0.0257831522987563,104002,30473,104002,104002,0,104002,0,0,0.293003980692679,0.293003980692679,0,0,1,1,0
vg,none,L14,stacked,path,100,0,0.00798023019894805,0.0270561387494295,103997,30674,103998,103997,4,104002,1,0,0.29495081588892,0.294936635833926,0,9.61519970769793e-06,0.999961539201169,0.999951924001461,3.84607988307917e-05
vg,none,L14,znf-loop,nopath,100,0,0.00794645656549311,0.0257831522987563,98873,30473,104002,98873,0,104002,5129,0,0.308203452914345,0.293003980692679,0,0.0493163593007827,1,0.950683640699217,0
vg,none,L14,znf-loop,path,100,0,0.00795138087545196,0.0269517601043025,103992,30680,103998,103992,4,104002,6,0,0.295022694053389,0.294994327032172,0,5.76911982461876e-05,0.999961539201169,0.999903848002923,3.84607988307917e-05
vg,none,L14,znf-msa,nopath,100,0,0.00809487811445022,0.0257779316712835,96566,30324,104002,96566,0,104002,7436,0,0.314023569372243,0.291571315936232,0,0.0714986250264418,1,0.928501374973558,0
vg,none,L14,znf-msa,path,100,0,0.00800764582086382,0.0271524436151756,103586,30549,103998,103586,4,104002,412,0,0.294914370667851,0.293734735870464,0,0.00396146227957155,0.999961539201169,0.996000076921598,3.84607988307917e-05
vg,fixedfrag,L14,allele-msa,nopath,100,0,0,0,0,0,104002,0,0,104002,104002,0,NA,0,0,1,1,0,0
vg,fixedfrag,L14,allele-msa,path,100,0,0,0,0,0,103950,0,52,104002,103950,0,NA,0,0,0.9995000096152,0.9995000096152,0,0.000499990384800292
vg,frag,L14,allele-msa,nopath,100,0,0,0,0,0,104002,0,0,104002,104002,0,NA,0,0,1,1,0,0
vg,frag,L14,allele-msa,path,100,0,0,0,0,0,103996,0,6,104002,103996,0,NA,0,0,0.999942308801754,0.999942308801754,0,5.76911982461876e-05
vg,none,L14,allele-msa,nopath,100,0,0,0,0,0,104002,0,0,104002,104002,0,NA,0,0,1,1,0,0
vg,none,L14,allele-msa,path,100,0,0,0,0,0,103998,0,4,104002,103998,0,NA,0,0,0.999961539201169,0.999961539201169,0,3.84607988307917e-05
ga,none,L15,allele-msa,nopath,100,0,-0.0453340658342523,-0.0638659809899381,58945,41841,58945,58945,36823,95768,0,0,0.709831198574943,0.436899590677471,0,0,0.615497869852143,0.615497869852143,0.384502130147857
ga,none,L15,allele-msa,path,100,0,-0.0452567222461617,-0.063757020453622,58945,41841,58945,58945,36823,95768,0,0,0.709831198574943,0.436899590677471,0,0,0.615497869852143,0.615497869852143,0.384502130147857
ga,none,L15,allele-msa-dag,nopath,100,0,-0.0493950620578505,-0.0757497185784531,58945,38437,58945,58945,36823,95768,0,0,0.652082449741284,0.401355358783727,0,0,0.615497869852143,0.615497869852143,0.384502130147857
ga,none,L15,allele-msa-dag,path,100,0,-0.0493950620578505,-0.0757497185784531,58945,38437,58945,58945,36823,95768,0,0,0.652082449741284,0.401355358783727,0,0,0.615497869852143,0.615497869852143,0.384502130147857
ga,none,L15,stacked,nopath,100,0,-0.00329353115276953,-0.00443823313520187,58945,43742,58945,58945,36823,95768,0,0,0.742081601492917,0.456749644975357,0,0,0.615497869852143,0.615497869852143,0.384502130147857
ga,none,L15,stacked,path,100,0,-0.00329353115276953,-0.00443823313520187,58945,43742,58945,58945,36823,95768,0,0,0.742081601492917,0.456749644975357,0,0,0.615497869852143,0.615497869852143,0.384502130147857
ga,none,L15,znf-loop,nopath,100,0,0.0092404825481381,0.0174119379771114,58945,31282,58945,58945,36823,95768,0,0,0.530698108406141,0.326643555258541,0,0,0.615497869852143,0.615497869852143,0.384502130147857
