Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,MeanDiffPos,MeanDiffNeg,NumReadsPos,NumReadsNeg,PropReadsDiff,PropPos,PropNeg,NumReadsNoMapRef,NumReadsNoMapGraph
vg,frag,L18,znf-msa,path,100,0,5.31674256474909e-07,0.08,2106553,14,0.110833333333333,-0.105,12,2,6.64592820593643e-06,5.69650989080265e-06,9.49418315133775e-07,0,2647
vg,frag,L18,znf-msa,path,100,0.001,-2.75285573184907e-07,-0.00136150234741784,2106903,426,0.0131407035175879,-0.2075,398,28,0.000202192507201328,0.000188902858840678,1.32896483606507e-05,0,2297
vg,frag,L18,znf-msa,path,100,0.01,9.0157255880615e-06,0.00443123543123543,2108538,4290,0.0106263447286636,-0.237757009345794,4183,107,0.00203458510114591,0.0019838390391826,5.0746061963313e-05,0,662
vg,none,L18,allele-msa-dag,nopath,100,0,-0.000114241095963861,-0.151414974619289,2088828,1576,0,-0.151414974619289,0,1576,0.000754490077689499,0,0.000754490077689499,0,20372
vg,none,L18,allele-msa-dag,nopath,100,0.001,-0.000155922071981112,-0.154871673003802,2089826,2104,0.01,-0.171427824267782,192,1912,0.00100678238283953,9.18736775214779e-05,0.00091490870531805,0,19374
vg,none,L18,allele-msa-dag,nopath,100,0.01,-0.000435288230880446,-0.145264247055078,2096427,6282,0.0102334630350195,-0.220915759583531,2056,4226,0.00299652694799294,0.000980716237674863,0.00201581071031808,0,12773
vg,none,L18,allele-msa-dag,path,100,0,-1.7084031129003e-06,-0.0363636363636364,2107231,99,0.155,-0.0403092783505155,2,97,4.69810856047581e-05,9.49112840500163e-07,4.60319727642579e-05,0,1969
vg,none,L18,allele-msa-dag,path,100,0.001,-2.60974573959008e-06,-0.013317191283293,2107485,413,0.0114285714285714,-0.0372380952380952,203,210,0.000195968180081946,9.6323342752143e-05,9.96448373298031e-05,0,1715
vg,none,L18,allele-msa-dag,path,100,0.01,-3.7843256834312e-06,-0.00243515410436375,2108698,3277,0.0103824362606232,-0.0258584987057808,2118,1159,0.00155403950684261,0.00100441125282046,0.00054962825402215,0,502
vg,none,L18,stacked,nopath,100,0,-1.28532144889057e-05,-0.0129465138490926,2109200,2094,0,-0.0129465138490926,0,2094,0.000992793476199507,0,0.000992793476199507,0,0
vg,none,L18,stacked,nopath,100,0.001,-1.30428598520766e-05,-0.0128072625698324,2109200,2148,0.01,-0.0130432737535278,22,2126,0.00101839560022757,1.04304949743979e-05,0.00100796510525318,0,0
vg,none,L18,stacked,nopath,100,0.01,-1.64659898842971e-05,-0.0114205853337718,2109196,3041,0.0101474926253687,-0.0141265729089563,339,2702,0.00144178160777851,0.000160724750094349,0.00128105685768416,0,4
vg,none,L18,stacked,path,100,0,-1.01789550460331e-05,-0.0206846673095468,2107289,1037,0.155,-0.021024154589372,2,1035,0.000492101463064629,9.49086717578842e-07,0.000491152376347051,0,1911
vg,none,L18,stacked,path,100,0.001,-1.16676868182185e-05,-0.0205602006688963,2107530,1196,0.0211538461538462,-0.0214871794871795,26,1170,0.00056748895626634,1.23367164405726e-05,0.000555152239825768,0,1670
vg,none,L18,stacked,path,100,0.01,-2.51105671146891e-05,-0.0204124903623747,2108674,2594,0.0111044776119403,-0.0250863213811421,335,2259,0.00123015696119931,0.000158867610640621,0.00107128935055869,0,526
vg,none,L18,znf-loop,nopath,100,0,0,0,2084041,0,0,0,0,0,0,0,0,0,25159
vg,none,L18,znf-loop,nopath,100,0.001,-2.86823069975716e-05,-0.439705882352941,2084909,136,0.01,-0.536071428571429,24,112,6.52306647436411e-05,1.15112937782896e-05,5.37193709653515e-05,0,24291
vg,none,L18,znf-loop,nopath,100,0.01,-0.00029177953521116,-0.417298221614227,2090928,1462,0.0101694915254237,-0.553871841155235,354,1108,0.000699211068004255,0.000169302816739744,0.00052990825126451,0,18272
vg,none,L18,znf-loop,path,100,0,-3.66823757081999e-06,-0.0210626702997275,2107279,367,0.155,-0.022027397260274,2,365,0.000174158239132075,9.49091221428202e-07,0.000173209147910647,0,1921
vg,none,L18,znf-loop,path,100,0.001,-5.69388533653709e-06,-0.0194805194805195,2107524,616,0.0207407407407407,-0.0213242784380306,27,589,0.000292286113942237,1.28112420072085e-05,0.000279474871935029,0,1676
vg,none,L18,znf-loop,path,100,0.01,-1.81248852967915e-05,-0.0159849435382685,2108703,2391,0.0110497237569061,-0.0208082799408576,362,2029,0.00113387233764072,0.000171669504904199,0.000962202832736521,0,497
vg,none,L18,znf-msa,nopath,100,0,0,0,2083517,0,0,0,0,0,0,0,0,0,25683
vg,none,L18,znf-msa,nopath,100,0.001,-1.66957242633973e-06,-0.00961325966850829,2084366,362,0.01,-0.384444444444444,344,18,0.000173673913314648,0.000165038193868063,8.63571944658472e-06,0,24834
vg,none,L18,znf-msa,nopath,100,0.01,-8.91022920152957e-06,-0.00473791348600509,2089733,3930,0.0103026315789474,-0.444384615384615,3800,130,0.00188062302696086,0.00181841412276114,6.22089041997231e-05,0,19467
vg,none,L18,znf-msa,path,100,0,1.47136579767486e-07,0.155,2106886,2,0.155,0,2,0,9.49268256564427e-07,9.49268256564427e-07,0,0,2314
vg,none,L18,znf-msa,path,100,0.001,-8.20996632964674e-07,-0.00418886198547215,2107195,413,0.010749354005168,-0.226538461538462,387,26,0.000195995149950527,0.00018365647222967,1.23386777208564e-05,0,2005
vg,none,L18,znf-msa,path,100,0.01,8.79253459748546e-06,0.0043378568086102,2108607,4274,0.0104003836010549,-0.241165048543689,4171,103,0.00202693057549368,0.0019780831610632,4.88474144304747e-05,0,593
vg,fixedfrag,L18,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L18,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L18,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L18,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L18,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L18,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L18,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L18,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L18,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L18,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L18,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L18,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L18,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L18,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L18,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L18,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L18,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L18,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
ga,none,L19,allele-msa,nopath,100,0,-0.00314087228871119,-0.0690744327233607,2126000,96671,0.0826841389760321,-0.0990340293659346,15938,80733,0.0454708372530574,0.0074967074317968,0.0379741298212606,0,0
ga,none,L19,allele-msa,nopath,100,0.001,-0.00313060000413923,-0.0688905685504906,2126000,96612,0.0822183280692351,-0.0985666919328075,15859,80753,0.0454430856067733,0.00745954844778928,0.037983537158984,0,0
ga,none,L19,allele-msa,nopath,100,0.01,-0.00296306185860351,-0.0653145213006242,2125951,96446,0.0754950276466193,-0.0934505057650776,16062,80384,0.0453660502993719,0.00755520705792372,0.0378108432414482,0,49
ga,none,L19,allele-msa,path,100,0,-0.00313818097450611,-0.0690152450248782,2126000,96671,0.0826841389760321,-0.0989631570584519,15938,80733,0.0454708372530574,0.0074967074317968,0.0379741298212606,0,0
ga,none,L19,allele-msa,path,100,0.001,-0.00313079091670743,-0.068873383093479,2126000,96642,0.0822039563673624,-0.0985322906174566,15859,80783,0.0454571966133584,0.00745954844778928,0.0379976481655691,0,0
ga,none,L19,allele-msa,path,100,0.01,-0.0029939549646108,-0.0657936311581439,2125931,96741,0.0754638304534398,-0.0938550486386728,16033,80708,0.0455052398219886,0.00754163705219031,0.0379636027697983,0,69
ga,none,L19,allele-msa-dag,nopath,100,0,-0.00288398495037629,-0.066000193807253,2126000,92899,0.0915348702893674,-0.103422300231793,17832,75067,0.0436966133584196,0.00838758231420508,0.0353090310442145,0,0
ga,none,L19,allele-msa-dag,nopath,100,0.001,-0.00284429578927167,-0.0652562149614202,2125998,92665,0.0903035108586563,-0.102590132833534,17935,74730,0.0435865885104313,0.0084360380395466,0.0351505504708847,0,2
ga,none,L19,allele-msa-dag,nopath,100,0.01,-0.00248454607763726,-0.0583052688890851,2125938,90592,0.0788282174368101,-0.0956401811986349,19386,71206,0.0426127196559824,0.00911879838452485,0.0334939212714576,0,62
ga,none,L19,allele-msa-dag,path,100,0,-0.00288398495037629,-0.066000193807253,2126000,92899,0.0915348702893674,-0.103422300231793,17832,75067,0.0436966133584196,0.00838758231420508,0.0353090310442145,0,0
ga,none,L19,allele-msa-dag,path,100,0.001,-0.00284429578927167,-0.0652562149614202,2125998,92665,0.0903035108586563,-0.102590132833534,17935,74730,0.0435865885104313,0.0084360380395466,0.0351505504708847,0,2
ga,none,L19,allele-msa-dag,path,100,0.01,-0.00248454607763726,-0.0583052688890851,2125938,90592,0.0788282174368101,-0.0956401811986349,19386,71206,0.0426127196559824,0.00911879838452485,0.0334939212714576,0,62
ga,none,L19,stacked,nopath,100,0,-0.000936572088052681,-0.0264844279109361,2126000,75182,0.0720107402475619,-0.0531043838103606,15996,59186,0.0353631232361242,0.00752398871119473,0.0278391345249294,0,0
ga,none,L19,stacked,nopath,100,0.001,-0.000949867338617121,-0.0269766486133747,2126000,74858,0.0712412764119497,-0.0534644027417823,15900,58958,0.0352107243650047,0.0074788334901223,0.0277318908748824,0,0
ga,none,L19,stacked,nopath,100,0.01,-0.000992548788630663,-0.0292545193062622,2125999,72131,0.0644835703029726,-0.0554274400647312,15744,56387,0.033928049825047,0.00740545973916262,0.0265225900858843,0,1
ga,none,L19,stacked,path,100,0,-0.000936572088052681,-0.0264844279109361,2126000,75182,0.0720107402475619,-0.0531043838103606,15996,59186,0.0353631232361242,0.00752398871119473,0.0278391345249294,0,0
ga,none,L19,stacked,path,100,0.001,-0.000949867338617121,-0.0269766486133747,2126000,74858,0.0712412764119497,-0.0534644027417823,15900,58958,0.0352107243650047,0.0074788334901223,0.0277318908748824,0,0
ga,none,L19,stacked,path,100,0.01,-0.000992548788630663,-0.0292545193062622,2125999,72131,0.0644835703029726,-0.0554274400647312,15744,56387,0.033928049825047,0.00740545973916262,0.0265225900858843,0,1
ga,none,L19,znf-loop,nopath,100,0,0.000723935690310442,0.0338179182527301,2126000,45511,0.102407967041603,-0.0217015157204198,20359,25152,0.0214068673565381,0.00957619943555974,0.0118306679209784,0,0
ga,none,L19,znf-loop,nopath,100,0.001,0.000719938529482596,0.0335979742224954,2126000,45556,0.101307821658853,-0.0216920112548848,20478,25078,0.0214280338664158,0.00963217309501411,0.0117958607714017,0,0
ga,none,L19,znf-loop,nopath,100,0.01,0.000693345932852178,0.031444402061948,2125996,46878,0.0926014302694405,-0.0218236013933347,21823,25055,0.0220499003761061,0.0102648358698699,0.0117850645062361,0,4
ga,none,L19,znf-loop,path,100,0,0.000723935690310442,0.0338179182527301,2126000,45511,0.102407967041603,-0.0217015157204198,20359,25152,0.0214068673565381,0.00957619943555974,0.0118306679209784,0,0
ga,none,L19,znf-loop,path,100,0.001,0.000719938529482596,0.0335979742224954,2126000,45556,0.101307821658853,-0.0216920112548848,20478,25078,0.0214280338664158,0.00963217309501411,0.0117958607714017,0,0
ga,none,L19,znf-loop,path,100,0.01,0.000693345932852178,0.031444402061948,2125996,46878,0.0926014302694405,-0.0218236013933347,21823,25055,0.0220499003761061,0.0102648358698699,0.0117850645062361,0,4
ga,none,L19,znf-msa,nopath,100,0,0,0,2008327,0,0,0,0,0,0,0,0,0,117673
ga,none,L19,znf-msa,nopath,100,0.001,-4.22374235053353e-06,-0.0737616,2008310,115,0.00889046111111111,-0.173897750961538,63,52,5.72620760739129e-05,3.13696590665784e-05,2.58924170073345e-05,0,117690
ga,none,L19,znf-msa,nopath,100,0.01,-3.1157886134773e-05,-0.0467285917923824,2008146,1339,0.0101318463958641,-0.104877408489426,677,662,0.000666784188002267,0.000337126882208764,0.000329657305793503,0,117854
ga,none,L19,znf-msa,path,100,0,0,0,2008327,0,0,0,0,0,0,0,0,0,117673
ga,none,L19,znf-msa,path,100,0.001,-4.22374235053353e-06,-0.0737616,2008310,115,0.00889046111111111,-0.173897750961538,63,52,5.72620760739129e-05,3.13696590665784e-05,2.58924170073345e-05,0,117690
ga,none,L19,znf-msa,path,100,0.01,-3.1157886134773e-05,-0.0467285917923824,2008146,1339,0.0101318463958641,-0.104877408489426,677,662,0.000666784188002267,0.000337126882208764,0.000329657305793503,0,117854
vg,fixedfrag,L19,allele-msa-dag,nopath,100,0,-0.000134432252345585,-0.125616681455191,2106191,2254,0,-0.125616681455191,0,2254,0.00107017834564861,0,0.00107017834564861,0,19809
vg,fixedfrag,L19,allele-msa-dag,nopath,100,0.001,-0.000192125630022204,-0.137660659639578,2107267,2941,0.01,-0.152222637280538,264,2677,0.00139564658868572,0.000125280754645709,0.00127036583404001,0,18733
vg,fixedfrag,L19,allele-msa-dag,nopath,100,0.01,-0.000502765941240839,-0.141112734032665,2113747,7531,0.0102125193199382,-0.220341897633016,2588,4943,0.00356286726841008,0.00122436601920665,0.00233850124920343,0,12253
vg,fixedfrag,L19,allele-msa-dag,path,100,0,2.9492003762935e-06,0.0346408839779005,2126000,181,0.188706896551724,-0.240307692307692,116,65,8.51364063969896e-05,5.45625587958608e-05,3.05738476011289e-05,0,0
vg,fixedfrag,L19,allele-msa-dag,path,100,0.001,4.08748824082785e-06,0.0191409691629956,2126000,454,0.0637628865979381,-0.243181818181818,388,66,0.000213546566321731,0.000182502351834431,3.10442144873001e-05,0,0
vg,fixedfrag,L19,allele-msa-dag,path,100,0.01,1.42615239887112e-05,0.0105058905058905,2126000,2886,0.0167651245551601,-0.220921052631579,2810,76,0.00135747883349012,0.00132173095014111,3.57478833490122e-05,0,0
vg,fixedfrag,L19,stacked,nopath,100,0,-7.85512699905926e-07,-0.01,2126000,167,0,-0.01,0,167,7.85512699905927e-05,0,7.85512699905927e-05,0,0
vg,fixedfrag,L19,stacked,nopath,100,0.001,-5.78551269990592e-07,-0.00554054054054054,2126000,222,0.01,-0.010414201183432,53,169,0.000104421448730009,2.49294449670743e-05,7.94920037629351e-05,0,0
vg,fixedfrag,L19,stacked,nopath,100,0.01,-2.9774265909124e-06,-0.00590485074626866,2125997,1072,0.0102268041237113,-0.0192333901192504,485,587,0.000504234013500489,0.000228128261704979,0.000276105751795511,0,3
vg,fixedfrag,L19,stacked,path,100,0,-2.43650047036689e-06,-0.0114096916299559,2126000,454,0.204857142857143,-0.0764756446991404,105,349,0.000213546566321731,4.93885230479774e-05,0.000164158043273754,0,0
vg,fixedfrag,L19,stacked,path,100,0.001,-1.92850423330199e-06,-0.00818363273453094,2126000,501,0.149455782312925,-0.0736440677966102,147,354,0.000235653809971778,6.91439322671684e-05,0.00016650987770461,0,0
vg,fixedfrag,L19,stacked,path,100,0.01,-2.15898400752585e-06,-0.0050384193194292,2126000,911,0.0457171314741036,-0.0673349633251834,502,409,0.000428504233301976,0.000236124176857949,0.000192380056444026,0,0
vg,fixedfrag,L19,znf-loop,nopath,100,0,0,0,2100956,0,0,0,0,0,0,0,0,0,25044
vg,fixedfrag,L19,znf-loop,nopath,100,0.001,-3.7077037262589e-05,-0.397602040816326,2101840,196,0.01,-0.556595744680851,55,141,9.3251627145739e-05,2.61675484337533e-05,6.70840787119857e-05,0,24160
vg,fixedfrag,L19,znf-loop,nopath,100,0.01,-0.000274228993378765,-0.354389944819129,2107764,1631,0.0104339250493097,-0.518950177935943,507,1124,0.000773805796094819,0.000240539263408996,0.000533266532685823,0,18236
vg,fixedfrag,L19,znf-loop,path,100,0,1.10536218250235e-06,0.00785953177257525,2126000,299,0.0655421686746988,-0.0143055555555556,83,216,0.000140639698965193,3.90404515522107e-05,0.000101599247412982,0,0
vg,fixedfrag,L19,znf-loop,path,100,0.001,1.4346190028222e-06,0.00856741573033708,2126000,356,0.0440714285714286,-0.0144444444444444,140,216,0.000167450611476952,6.58513640639699e-05,0.000101599247412982,0,0
vg,fixedfrag,L19,znf-loop,path,100,0.01,2.2436500470367e-06,0.0057125748502994,2126000,835,0.0176638655462185,-0.0239166666666667,595,240,0.000392756349952963,0.000279868297271872,0.000112888052681091,0,0
vg,fixedfrag,L19,znf-msa,nopath,100,0,0,0,2100396,0,0,0,0,0,0,0,0,0,25604
vg,fixedfrag,L19,znf-msa,nopath,100,0.001,-1.53246056055694e-06,-0.00695464362850972,2101196,463,0.01,-0.331304347826087,440,23,0.000220350695508653,0.000209404548647532,1.0946146861121e-05,0,24804
vg,fixedfrag,L19,znf-msa,nopath,100,0.01,-2.21681915407699e-06,-0.00103341447222837,2106622,4519,0.0103114979386166,-0.324771241830065,4366,153,0.00214514041911648,0.00207251229693794,7.26281221785399e-05,0,19378
vg,fixedfrag,L19,znf-msa,path,100,0,2.72390217098297e-06,0.0312972972972973,2125627,185,0.185833333333333,-0.254,120,65,8.70331436324435e-05,5.64539310048282e-05,3.05792126276153e-05,0,373
vg,fixedfrag,L19,znf-msa,path,100,0.001,4.25276276687381e-06,0.0133333333333333,2125677,678,0.0451490066225166,-0.246351351351351,604,74,0.000318957207515535,0.000284144768937143,3.48124385783917e-05,0,323
vg,fixedfrag,L19,znf-msa,path,100,0.01,1.93517766332707e-05,0.0083329957464047,2125903,4937,0.014237323358271,-0.21896,4812,125,0.00232230727366206,0.00226350873017254,5.87985434895195e-05,0,97
vg,frag,L19,allele-msa-dag,nopath,100,0,-0.000134432252345585,-0.125616681455191,2106191,2254,0,-0.125616681455191,0,2254,0.00107017834564861,0,0.00107017834564861,0,19809
vg,frag,L19,allele-msa-dag,nopath,100,0.001,-0.000192125630022204,-0.137660659639578,2107267,2941,0.01,-0.152222637280538,264,2677,0.00139564658868572,0.000125280754645709,0.00127036583404001,0,18733
vg,frag,L19,allele-msa-dag,nopath,100,0.01,-0.000502765941240839,-0.141112734032665,2113747,7531,0.0102125193199382,-0.220341897633016,2588,4943,0.00356286726841008,0.00122436601920665,0.00233850124920343,0,12253
vg,frag,L19,allele-msa-dag,path,100,0,-4.97210957286471e-06,-0.0624852071005917,2123847,169,0.13,-0.0708024691358025,7,162,7.95725869142175e-05,3.29590596686108e-06,7.62766809473564e-05,0,2153
vg,frag,L19,allele-msa-dag,path,100,0.001,-4.43936639931608e-06,-0.0204112554112554,2124177,462,0.0132129963898917,-0.0707567567567568,277,185,0.00021749599962715,0.000130403445663897,8.70925539632526e-05,0,1823
vg,frag,L19,allele-msa-dag,path,100,0.01,2.14071609070426e-06,0.00146585051546392,2125457,3104,0.0106954887218045,-0.0538288288288288,2660,444,0.00146039181220792,0.00125149556071941,0.000208896251488503,0,543
vg,frag,L19,stacked,nopath,100,0,-7.85512699905926e-07,-0.01,2126000,167,0,-0.01,0,167,7.85512699905927e-05,0,7.85512699905927e-05,0,0
vg,frag,L19,stacked,nopath,100,0.001,-5.78551269990592e-07,-0.00554054054054054,2126000,222,0.01,-0.010414201183432,53,169,0.000104421448730009,2.49294449670743e-05,7.94920037629351e-05,0,0
vg,frag,L19,stacked,nopath,100,0.01,-2.9774265909124e-06,-0.00590485074626866,2125997,1072,0.0102268041237113,-0.0192333901192504,485,587,0.000504234013500489,0.000228128261704979,0.000276105751795511,0,3
vg,frag,L19,stacked,path,100,0,-5.15556626950757e-06,-0.103301886792453,2123918,106,0.13,-0.11979797979798,7,99,4.99077648007126e-05,3.29579578872631e-06,4.66119690119863e-05,0,2082
vg,frag,L19,stacked,path,100,0.001,-6.65184399189726e-06,-0.0556299212598425,2124223,254,0.0250847457627119,-0.080051282051282,59,195,0.000119573133329222,2.7774861678835e-05,9.1798271650387e-05,0,1777
vg,frag,L19,stacked,path,100,0.01,-1.90877495416258e-05,-0.0307115821347464,2125447,1321,0.013130081300813,-0.0567310012062726,492,829,0.00062151632103741,0.000231480719114614,0.000390035601922796,0,553
vg,frag,L19,znf-loop,nopath,100,0,0,0,2100956,0,0,0,0,0,0,0,0,0,25044
vg,frag,L19,znf-loop,nopath,100,0.001,-3.7077037262589e-05,-0.397602040816326,2101840,196,0.01,-0.556595744680851,55,141,9.3251627145739e-05,2.61675484337533e-05,6.70840787119857e-05,0,24160
vg,frag,L19,znf-loop,nopath,100,0.01,-0.000274228993378765,-0.354389944819129,2107764,1631,0.0104339250493097,-0.518950177935943,507,1124,0.000773805796094819,0.000240539263408996,0.000533266532685823,0,18236
vg,frag,L19,znf-loop,path,100,0,-3.17339844607058e-06,-0.022317880794702,2123906,302,0.125,-0.0253040540540541,6,296,0.000142190850254201,2.8249837798848e-06,0.000139365866474317,0,2094
